TIS_ID,LOCATION_LINK_DESC,LGA,ALL_VEHICLE_DAILY_VOLUME_AVG,TRUCKS_DAILY_VOLUME_AVG,DAILY_AVG_%_OF_VOLUME_OF_TRUCKS,LATITUDE,LONGITUDE,SUBURB,POSTCODE
15929, WEST GATE FWY E BD BTWN RAMP AT LORIMER ST & Montague St,MELBOURNE,93000,8800.0,0.11,-37.8261987,144.9474784, South Wharf , 3006
15782, MELBA HIGHWAY btwn YARRA GLEN BYPASS & HEALESVILLE-KINGLAKE ROAD,YARRA RANGES,2500,298.0,0.14,-37.5884498,145.41245890000002, Dixons Creek , 3775
15784, MOUNT BUFFALO ROAD NE BD btwn MOUNT BUFFALO ROAD & GREAT ALPINE ROAD,ALPINE,395,23.0,0.07,-36.6943194,146.8389538, Mount Buffalo , 3740
15788, RALEIGH ROAD btwn VAN NESS AVENUE & CLYDE STREET,MARIBYRNONG,17000,1000.0,0.07,-37.769614000000004,144.8974612, Maribyrnong , 3032
9830, BOORT-KERANG ROAD btwn KERANG-QUAMBATOOK ROAD & MALONE STREET,LODDON,375,55.0,0.18,-35.9066642,143.7782033, Lake Meran , 3579
10020, GODFREY STREET btwn VICTORIA STREET & STATION STREET,LODDON,188,30.0,0.2,-36.1162685,143.7214726, Boort , 3537
9834, FOOTE STREET btwn HIGH STREET & WILLIAMSONS ROAD,MANNINGHAM,8200,519.0,0.07,-37.758787899999994,145.1262128, Templestowe , 3106
10398, ECHUCA-MITIAMO ROAD btwn BENDIGO-PYRAMID ROAD & BENDIGO-TENNYSON ROAD,CAMPASPE,186,48.0,0.32,-36.2112833,144.3070184, Mitiamo , 3573
9460, BENDIGO-PYRAMID ROAD btwn BOORT-MITIMAMO ROAD & PRAIRIE-ROCHESTER ROAD,LODDON,162,17.0,0.13,-36.255127200000004,144.23194990000002, Mitiamo , 3573
15124, GLENELG HIGHWAY btwn THOMPSON STREET & GEORGE STREET,SOUTHERN GRAMPIANS,4000,376.0,0.12,-37.7417585,142.0274415, Hamilton , 3300
15114, DEER PARK BYPASS BTWN RAMPS AT CHRISTIES ROAD,MELTON,30000,3100.0,0.12,-37.757034600000004,144.73605780000003, Ravenhall , 3023
13900,WESTERN RING RD BTWN DEER PARK BYPASS & WESTERN HIGHWAY,BRIMBANK,69000,6600.0,0.11,-37.782537899999994,144.7906039, Deer Park , 3023
15117, HAMILTON HIGHWAY btwn GEELONG RING ROAD & DEVIATION ROAD,GEELONG,7100,551.0,0.1,-38.1423489,144.3035004, Fyansford , 3218
13904, BACCHUS MARSH-GEELONG ROAD btwn GEELONG RING ROAD & GEELONG RING ROAD,GEELONG,6400,476.0,0.09,-38.059412,144.3582207, Lara , 3212
9521, ACHERON WAY btwn MARYSVILLE ROAD & DONNA BUANG ROAD,YARRA RANGES,22,4.0,0.19,-37.6483584,145.72702890000002, Fernshaw , 3778
9521, ACHERON WAY btwn MARYSVILLE ROAD & DONNA BUANG ROAD,YARRA RANGES,22,4.0,0.19,-37.6483584,145.72702890000002, Fernshaw , 3778
12771, CARDINIA ROAD btwn PRINCES HIGHWAY EAST & UNNAMED,CARDINIA,5700,346.0,0.07,-38.0699796,145.4359452, Pakenham , 3810
12982, CARWARP STREET btwn ERSKINE ROAD & CHAPMAN STREET,BANYULE,4000,244.0,0.07,-37.72912879999999,145.0709272, Macleod , 3085
12381, CENTRE ROAD btwn MELBOURNE DRIVE & AIRPORT DRIVE,HUME,10000,618.0,0.07,-37.6718283,144.85266830000003, Melbourne Airport , 3045
12780, CHAPEL STREET btwn INKERMAN STREET & CARLISLE STREET,PORT PHILLIP,5000,300.0,0.07,-37.8668441,144.99063049999998, St Kilda , 3182
12695, BAIRNSDALE-PAYNESVILLE ROAD btwn SUDING ROAD & VAUGHAN STREET,EAST GIPPSLAND,3200,132.0,0.05,-37.8969223,147.6593747, Eagle Point , 3878
15887, EASTLINK BTWN MORNINGTON PENINSULA LINK & THOMPSON ROAD,FRANKSTON,28000,2700.0,0.11,-38.0851905,145.17275039999998, Carrum Downs , 3201
15271, FRANKSTON-DANDENONG ROAD btwn HALL ROAD &,FRANKSTON,20000,1300.0,0.08,-38.1110641,145.15940680000003, Carrum Downs , 3201
15675, PERRY ROAD btwn DINGLEY ARTERIAL & GREENS ROAD,DANDENONG,8000,481.0,0.07,-37.9966638,145.1749217, Keysborough , 3173
15677, SOUTHERN LINK TOLLWAY btwn WEST GATE FREEWAY/SOUTHERN LINK TOLLWAY & ONRAMP FROM YARRA BANK HIGHWAY,MELBOURNE,65000,6200.0,0.11,-37.826483700000004,144.96641, Southbank , 3006
15693, GOULBURN VALLEY FREEWAY BTWN RAMPS AT NAGAMBIE MAIN ROAD,STRATHBOGIE,1200,176.0,0.19,-36.8470924,145.1428069, Tabilk , 3607
15322, GOULBURN VALLEY FREEWAY BTWN RAMPS AT GRIMWADE ROAD,STRATHBOGIE,4200,1100.0,0.31,-36.7523893,145.1790441, Nagambie , 3608
14299, ORRONG ROAD btwn GLEN EIRA ROAD & GLENHUNTLY ROAD,GLEN EIRA,5600,336.0,0.07,-37.8814914,145.0064948, Elsternwick , 3185
13101, MOXHAMS ROAD btwn EMERALD-MONBULK ROAD & PRIORS ROAD,YARRA RANGES,3900,232.0,0.07,-37.8828446,145.40824630000003, Monbulk , 3793
14282, MYERS ROAD btwn COOLART ROAD & HENDERSONS ROAD,MORNINGTON PENINSULA,3900,232.0,0.07,-38.3388031,145.15633400000002, Bittern , 3918
13524, MYERS STREET btwn LATROBE TERRACE & GHERINGHAP STREET,GEELONG,3600,192.0,0.07,-38.1500867,144.3543656, Geelong , 3220
14670, NEW STREET btwn BAY STREET & PARK STREET,BAYSIDE,5200,311.0,0.07,-37.9088091,144.9923199, Brighton , 3186
13107, NICHOLSON STREET btwn DENNIS STREET & BARKLY STREET,MARIBYRNONG,5800,349.0,0.07,-37.7992378,144.8996717, Footscray , 3011
15345, MT BAW BAW TOURIST ROAD btwn WILLOW GROVE ROAD & TINGARINGY CRESCENT,(MOUNT BAW BAW),122,23.0,0.23,-37.8407438,146.2647829, Baw Baw Village , 3833
15347, WESTERN FREEWAY btwn LEAKES ROAD & WESTERN HIGHWAY Offramp,MELTON,33000,3200.0,0.11,-37.7362814,144.6745888, Rockbank , 3335
16186, WESTERN FREEWAY btwn RAMPS AT LEAKES ROAD,MELTON,32000,3700.0,0.14,-37.724001,144.6520324, Rockbank , 3335
15350, ANAKIE ROAD BTWN ASHER ROAD & PRINCES FREEWAY WEST,GEELONG,659,71.0,0.13,-38.076071999999996,144.33262009999999, Lovely Banks , 3213
810, SUNRAYSIA HIGHWAY btwn UNNAMED & BEULAH-BIRCHIP ROAD,BULOKE,98,20.0,0.25,-35.8006869,142.7608125, Watchupga , 3485
1015, MAROONDAH HIGHWAY btwn BUXTON-MARYSVILLE ROAD & MARYSVILLE ROAD,MURRINDINDI,833,123.0,0.18,-37.4824005,145.67980359999999, Buxton , 3711
1042, HAMILTON HIGHWAY btwn WILLIAM STREET & CONNEWARREN LANE,MOYNE,485,96.0,0.24,-37.9995723,142.6740246, Hexham , 3273
10096, MANSFIELD-WHITFIELD ROAD btwn DEAD HORSE LANE & TATONG-TOLMIE ROAD,MANSFIELD,624,39.0,0.08,-36.955414399999995,146.1612384, Bridge Creek , 3723
9850, HEATHCOTE-ROCHESTER ROAD btwn BENDIGO-MURCHISON ROAD & NORTHERN HIGHWAY,CAMPASPE,898,168.0,0.23,-36.7129246,144.7591013, Cornella , 3551
15525, GEELONG RING ROAD BTWN MILAND HIGHWAY & ANAKIE ROAD,GEELONG,23000,1900.0,0.1,-38.09019310000001,144.3251881, Bell Post Hill , 3215
15528, GEELONG RING ROAD BTWN PRINCES FREEWAY WEST & BACCHUS MARSH ROAD,GEELONG,20000,1700.0,0.11,-38.0586443,144.3804946, Corio , 3214
15981, DONNYBROOK ROAD BTWN RAMPS AT HUME FREEWAY,HUME,4200,346.0,0.1,-37.540088,144.9426315, Mickleham , 3064
13272, CHENERY STREET btwn HIGHTON LANE & HIGH STREET,MANSFIELD,2300,169.0,0.09,-37.0580394,146.09166919999998, Mansfield , 3722
12304, ST ARNAUD-WYCHEPROOF ROAD btwn UNNAMED & BORUNG HIGHWAY,NORTHERN GRAMPIANS,175,16.0,0.11,-36.43688970000001,143.20200649999998, Coonooer West , 3477
12915, HUNTINGDALE ROAD btwn HIGH STREET ROAD & WAVERLEY ROAD,MONASH,10000,469.0,0.05,-37.8752229,145.11036289999998, Chadstone , 3148
12310, HUNTINGDALE ROAD btwn CLARENDON AVENUE & NORTH ROAD,MONASH,10000,630.0,0.07,-37.911598299999994,145.102774, Oakleigh , 3166
13279, BENDIGO-MURCHISON ROAD btwn REID ROAD & BENDIGO-MURCHISON ROAD,CAMPASPE,581,86.0,0.18,-36.5961317,144.8841624, Colbinabbin , 3559
13646, HIGH STREET btwn BELL STREET & DUNDAS STREET,DAREBIN,6600,399.0,0.07,-37.7487246,145.00223559999998, Preston , 3072
13648, HIGH STREET btwn BARRABOOL ROAD & MT PLEASANT ROAD,GEELONG,10000,661.0,0.08,-38.169368,144.3487614, Belmont , 3216
13652, HIGH STREET btwn SALMON STREET & MARINE PARADE,MORNINGTON PENINSULA,3900,232.0,0.07,-38.307716299999996,145.194144, Hastings , 3915
13443, HIGHFIELD ROAD btwn RIVERSDALE ROAD & TOORAK ROAD,BOROONDARA,3000,180.0,0.07,-37.841658,145.0834638, Camberwell , 3124
13029, HOGANS ROAD btwn DERRIMUT ROAD & MORRIS ROAD,WYNDHAM,8300,499.0,0.07,-37.8639349,144.69462769999998, Hoppers Crossing , 3029
13658, HOMESTEAD ROAD btwn JUMPING CREEK ROAD & BRUSHY PARK ROAD,YARRA RANGES,3600,214.0,0.07,-37.737088299999996,145.28245249999998, Wonga Park , 3115
14290, NORMANBY ROAD btwn DANDENONG ROAD & INKERMAN ROAD,GLEN EIRA,2300,137.0,0.07,-37.8694927,145.0326405, Caulfield North , 3161
14675, NORTH ROAD btwn MCCLELLAND DRIVE & WARRANDYTE ROAD,FRANKSTON,4000,243.0,0.07,-38.162403600000005,145.17927749999998, Langwarrin , 3910
13113, OLD EMERALD ROAD btwn MONBULK ROAD & OLD EMERALD ROAD,YARRA RANGES,3900,232.0,0.07,-37.8619218,145.4152971, Monbulk , 3793
13536, OLD WARRANDYTE ROAD btwn DONCASTER ROAD & SPRINGVALE ROAD,MANNINGHAM,2100,123.0,0.07,-37.788102200000004,145.1776296, Donvale , 3111
14298, ORMOND ROAD btwn CORAL DRIVE & LYNWOOD WALK,CASEY,3900,232.0,0.07,-38.0530326,145.28742319999998, Narre Warren South , 3805
13118, OSBORNE AVENUE btwn SPRINGVALE BYPASS & QUEENS AVENUE,DANDENONG,5000,299.0,0.07,-37.9464658,145.1443613, Springvale , 3171
13123, PAKINGTON STREET btwn ABERDEEN STREET & NOBLE STREET,GEELONG,3300,216.0,0.08,-38.1503682,144.3464508, Newtown , 3220
14304, PARK ROAD btwn MITCHAM ROAD & KNEES ROAD,MANNINGHAM,3500,208.0,0.07,-37.787479,145.2020292, Park Orchards , 3114
13952, DAVID STREET btwn JAMES STREET & CLEELAND STREET,DANDENONG,1800,109.0,0.07,-37.9766101,145.2129746, Dandenong , 3175
13365, DEPARTURE DRIVE btwn TULLAMARINE FREEWAY Onramp & MELBOURNE DRIVE,HUME,3900,232.0,0.07,-37.6714106,144.8546017, Melbourne Airport , 3045
13955, DERBY STREET btwn KENT ROAD & GAFFNEY STREET,MORELAND,1300,77.0,0.07,-37.7266006,144.94668000000001, Pascoe Vale , 3044
15625, CAIRNLEA DRIVE btwn FURLONG ROAD WESTERN HIGHWAY,BRIMBANK,5200,,,-37.764219399999995,144.7894489, Cairnlea , 3023
15773, MT BULLER ROAD btwn MOUNT STIRLING ROAD & MANSFIELD-WOODS POINT ROAD,(MOUNT BULLER),227,29.0,0.16,-37.1282463,146.4478039, Mount Buller , 3723
16011, CALDER HIGHWAY btwn POPLAR DRIVE & PYRENEES HIGHWAY,MOUNT ALEXANDER,205,18.0,0.11,-37.0524771,144.29295009999998, Faraday , 3451
13717, MCKIMMIES ROAD btwn THE BOULEVARD & DAREBIN DRIVE,WHITTLESEA,7000,420.0,0.07,-37.6753691,145.034664, Thomastown , 3074
14651, MELBOURNE ROAD btwn HOTHAM ROAD & OCEAN BEACH ROAD,MORNINGTON PENINSULA,2100,125.0,0.07,-38.3377391,144.73522649999998, Sorrento , 3943
13088, MERRICKS ROAD btwn STANLEYS ROAD & FRANKSTON-FLINDERS ROAD,MORNINGTON PENINSULA,3900,232.0,0.07,-38.3824014,145.08464080000002, Merricks , 3916
13094, MITCHELL STREET btwn HAMPSTEAD ROAD & ROSAMOND ROAD,MARIBYRNONG,2100,127.0,0.07,-37.782352100000004,144.87724430000003, Maidstone , 3012
13721, MONT ALBERT ROAD btwn BURKE ROAD & BALWYN ROAD,BOROONDARA,5800,351.0,0.07,-37.8171127,145.0699756, Canterbury , 3126
14277, OLD MOOROODUC ROAD btwn BALNARRING ROAD & NEPEAN HIGHWAY,MORNINGTON PENINSULA,265,16.0,0.07,-38.2952964,145.0472331, Tuerong , 3915
14663, MORRIS ROAD btwn SAYERS ROAD & HOGANS ROAD,WYNDHAM,10000,603.0,0.07,-37.8576918,144.70502919999998, Hoppers Crossing , 3029
15128, ANAKIE ROAD btwn BALLAN ROAD & GEELONG RING ROAD,GEELONG,659,71.0,0.13,-38.0485502,144.3131157, Lovely Banks , 3213
14552, PRINCES FWY WEST W BD BTWN RAMPS AT CENTRAL AVE/POINT COOK RD,HOBSONS BAY,71000,4400.0,0.07,-37.868795,144.76088049999998, Laverton , 3028
14965, WAHGUNYAH-WANGARATTA ROAD btwn VICTORIA STREET & the Border,INDIGO,2100,234.0,0.14,-36.00070770000001,146.4132013, Wahgunyah , 3687
15758, MEENIYAN-FISH CREEK ROAD btwn GREAVES STREET & BUFFALO-TARWIN LOWER ROAD,SOUTH GIPPSLAND,949,93.0,0.12,-38.6828001,146.05086469999998, Fish Creek , 3959
14562, NELSON ROAD BTWN PROSPECT STREET & MAROONDAH HIGHWAY,WHITEHORSE,3100,,,-37.8178099,145.1192253, Box Hill , 3128
15762, CALCUTTA STREET BTWN BENARES STREET & MITCHAM ROAD,WHITEHORSE,2500,,,-37.81833820000001,145.1930465, Mitcham , 3132
14975, ELGAR ROAD btwn WHITEHORSE ROAD & CARRINGTON ROAD,WHITEHORSE,14000,902.0,0.07,-37.8208613,145.11427680000003, Mont Albert , 3127
14572, CHELTENHAM ROAD btwn UNNAMED & HAMMOND ROAD,DANDENONG,11000,579.0,0.06,-37.991009600000005,145.207355, Dandenong , 3175
15995, WEBB STREET BTWN PRINCES HIGHWAY EAST & OVERLAND DRIVE,CASEY,7600,,,-38.022907399999994,145.3068767, Narre Warren , 3805
15996, METROPOLITAN RING ROAD btwn HUME FREEWAY & COBURG-CRAIGIEBURN ROAD,MORELAND,76000,6700.0,0.1,-37.6910669,144.97022809999999, Campbellfield , 3061
15038, Cardinia Rd btwn on and off ramps Princes Fwy East,CARDINIA,6900,413.0,0.07,-38.0794872,145.43395890000002, Pakenham , 3810
13449, HUGHES PARADE btwn MAHONEYS ROAD & CALLANDER STREET,DAREBIN,9400,565.0,0.07,-37.694452500000004,144.9910516, Reservoir , 3073
13451, HUMPHRIES ROAD btwn OVERPORT ROAD & TWO BAYS ROAD,MORNINGTON PENINSULA,2300,139.0,0.07,-38.1890945,145.12016830000002, Frankston South , 3199
13058, LINCOLN ROAD btwn CROYDON ROAD & DORSET ROAD,MAROONDAH,4400,266.0,0.07,-37.7848535,145.2882857, Croydon , 3136
13930, CHURCH STREET btwn SWAN STREET & SOUTHERN LINK TOLLWAY Offramp,YARRA,7900,474.0,0.07,-37.829555799999994,144.99723500000002, Richmond , 3121
12791, CLARENDON STREET btwn ALBERT STREET & WELLINGTON PARADE,MELBOURNE,4400,,,-37.813253700000004,144.9830695, East Melbourne , 3002
12794, CLOW STREET btwn STUD ROAD & KIDDS ROAD,DANDENONG,5300,320.0,0.07,-37.9861554,145.2255834, Dandenong , 3175
13934, COBURNS ROAD btwn WESTERN FREEWAY & WESTERN FREEWAY,MELTON,10000,632.0,0.07,-37.69021420000001,144.567048, Melton , 3337
13937, COLLEGE CRESCENT btwn ROYAL PARADE & COLLEGE CRESCENT,MELBOURNE,3600,219.0,0.07,-37.792536600000005,144.9589029, Parkville , 3010
12798, COLLEGE CRESCENT btwn COLLEGE CRESCENT & SWANSTON STREET,MELBOURNE,5800,349.0,0.07,-37.793915500000004,144.9648845, Parkville , 3052
13551, COPPIN STREET btwn BRIDGE ROAD & SWAN STREET,YARRA,3200,,,-37.822614200000004,145.003125, Richmond , 3121
14108, REMINGTON DRIVE btwn REMINGTON DRIVE Start & REMINGTON DRIVE,DANDENONG,5800,349.0,0.07,-38.0307013,145.2297927, Dandenong South , 3175
14340, REYNOLDS PARADE btwn BELL STREET & COONANS ROAD,MORELAND,8000,485.0,0.07,-37.74227020000001,144.93967969999997, Pascoe Vale South , 3044
12986, CHAPEL STREET btwn DANDENONG ROAD & ALMA ROAD,PORT PHILLIP,6300,379.0,0.07,-37.859629,144.9919226, St Kilda , 3182
13920, CHARLES STREET btwn HIGH STREET & COTHAM ROAD,BOROONDARA,2100,,,-37.8061769,145.03565030000001, Kew , 3101
13922, CHEDDAR ROAD btwn PURINUAN ROAD & CROOKSTON ROAD,DAREBIN,8300,503.0,0.07,-37.7083119,145.0132846, Reservoir , 3073
13927, CHIFLEY DRIVE btwn MURRAY ROAD & BELL STREET,DAREBIN,5400,,,-37.7445939,145.0303492, Preston , 3072
16262, PRINCES FREEWAY WEST btwn PRINCES HIGHWAY WEST & ANGLESEA ROAD,GEELONG,5200,915.0,0.22,-38.2152856,144.2654381, Waurn Ponds , 3216
13476, LENNOX STREET btwn BRIDGE ROAD & SWAN STREET,YARRA,2200,,,-37.821618900000004,144.9939974, Richmond , 3121
14061, KILLARA ROAD btwn MAROONDAH HIGHWAY & GRUYERE ROAD,YARRA RANGES,742,44.0,0.07,-37.72301470000001,145.40955309999998, Coldstream , 3770
14062, KONAGADERRA ROAD btwn WILDWOOD ROAD & CRAIGIEBURN ROAD,HUME,1000,62.0,0.07,-37.5489319,144.8340244, Oaklands Junction , 3063
14064, KOOYONG ROAD btwn INKERMAN ROAD & BALACLAVA ROAD,GLEN EIRA,7300,442.0,0.07,-37.8702739,145.0180304, Caulfield North , 3161
13471, LAKESIDE DRIVE btwn LAKESIDE DRIVE & FITZROY STREET,PORT PHILLIP,4500,272.0,0.07,-37.8564282,144.97903169999998, St Kilda , 3182
13475, LATROBE STREET btwn WILLIAM STREET & QUEEN STREET,MELBOURNE,8800,529.0,0.07,-37.811396200000004,144.9576715, Melbourne , 3000
13980, FALLS ROAD btwn MT DANDENONG TOURIST ROAD & MATHIAS ROAD,YARRA RANGES,3900,232.0,0.07,-37.8338402,145.3698913, Kalorama , 3766
13984, FLINDERS STREET btwn SPENCER STREET & DOWNIE STREET,MELBOURNE,8300,497.0,0.07,-37.820966600000006,144.95554019999997, Melbourne , 3000
12440, FLINDERS STREET btwn ST KILDA ROAD & RUSSELL STREET,MELBOURNE,16000,965.0,0.07,-37.817093299999996,144.9686739, Melbourne , 3000
13990, GALLAGHERS ROAD btwn HIGH STREET ROAD & WAVERLEY ROAD,MONASH,6700,,,-37.8829531,145.1775855, Glen Waverley , 3150
13992, GARDINER STREET btwn BERESFORD ROAD & ANDERSON STREET,YARRA RANGES,4800,291.0,0.07,-37.7511869,145.35421000000002, Lilydale , 3140
13611, GEORGE STREET btwn CHURCH ROAD & VICTORIA STREET,MANNINGHAM,3600,215.0,0.07,-37.7797323,145.14204109999997, Doncaster , 3108
15048, EASTERN FWY E BD BTWN ELGAR RD OFFRAMP &,MANNINGHAM,65000,3500.0,0.06,-37.797185299999995,145.1221313, Doncaster , 3108
15447, ELGAR ROAD btwn SARGENT STREET & EASTERN FREEWAY Onramp,MANNINGHAM,12000,488.0,0.05,-37.7962011,145.1185324, Mont Albert North , 3129
15449, THOMPSON ROAD btwn RAMPS at EASTLINK,DANDENONG,9600,716.0,0.08,-38.0705815,145.1819305, Bangholme , 3175
15451, GREENS ROAD btwn EASTLINK & EASTLINK,DANDENONG,11000,1700.0,0.18,-38.0114263,145.188423, Keysborough , 3173
15058, CHELTENHAM ROAD btwn CHANDLER ROAD & BRIDGE ROAD,DANDENONG,17000,897.0,0.06,-37.9938266,145.18652649999999, Keysborough , 3173
15065, WELLINGTON ROAD btwn JACKSONS ROAD & EASTLINK,MONASH,15000,558.0,0.04,-37.9241751,145.2039699, Mulgrave , 3170
14260, Princes Hwy btw Princes Fwy Ramps near Nar Nar Goon Rd,CARDINIA,2500,204.0,0.09,-38.069922399999996,145.5610799, Nar Nar Goon , 3812
15045, HODDLE STREET btwn EASTERN FREEWAY Onramp & EASTERN FREEWAY,YARRA,21000,1100.0,0.06,-37.795515,144.9937051, Clifton Hill , 3068
15442, CHANDLER HIGHWAY btwn EASTERN FREEWAY Onramp & EASTERN FREEWAY Offramp,BOROONDARA,13000,813.0,0.07,-37.7914042,145.0287648, Kew , 3101
14268, EASTERN FWY BTWN RAMPS AT BULLEEN RD,BOROONDARA,63000,2300.0,0.04,-37.7846805,145.0650975, Kew East , 3102
15446, ELGAR ROAD btwn SARGENT STREET & EASTERN FREEWAY Onramp,MANNINGHAM,13000,526.0,0.05,-37.7962011,145.1185324, Mont Albert North , 3129
8302, SUNRAYSIA HIGHWAY btwn HENTY HIGHWAY & HOPETOUN-WOOMELANG ROAD,YARRIAMBIACK,106,32.0,0.38,-35.64945170000001,142.6232558, Woomelang , 3485
14828, GREENS ROAD btwn HUTTON ROAD & EASTLINK,DANDENONG,13000,2000.0,0.18,-38.0125054,145.1975417, Dandenong South , 3175
15455, WELLINGTON ROAD btwn JACKSONS ROAD & EASTLINK,MONASH,15000,558.0,0.04,-37.9241751,145.2039697, Mulgrave , 3170
14902, QUEENS WAY btwn UPTON ROAD & DANDENONG ROAD,PORT PHILLIP,29000,817.0,0.03,-37.8561047,144.9859785, St Kilda , 3182
15543, CALDER FREEWAY BTWN CALDER HIGHWAY & KYNETON MAIN ROAD,MACEDON RANGES,7800,1000.0,0.16,-37.2080434,144.4108856, Kyneton , 3444
14112, RINGWOOD STREET btwn LOUGHNAN ROAD & RINGWOOD BYPASS,MAROONDAH,6300,381.0,0.07,-37.808097700000005,145.2273125, Ringwood , 3134
13149, ROBINSONS ROAD btwn MCCLELLAND DRIVE & WARRANDYTE ROAD,FRANKSTON,2300,140.0,0.07,-38.17877120000001,145.1754444, Langwarrin South , 3911
14727, ROSLYN ROAD btwn NORTH VALLEY ROAD & CORIO STREET,GEELONG,3500,188.0,0.07,-38.1739555,144.3304833, Belmont , 3216
13154, RUSSELL ROAD btwn HAAG ROAD & WARBURTON HIGHWAY,YARRA RANGES,3900,232.0,0.07,-37.777992700000006,145.4513588, Seville , 3139
14117, RYAN ROAD btwn PRINCES HIGHWAY EAST & PRINCES HIGHWAY EAST,CARDINIA,3900,232.0,0.07,-38.06554379999999,145.51636159999998, Pakenham , 3810
13159, SANDY POINT ROAD btwn COOLART ROAD & LORD SOMERS ROAD,MORNINGTON PENINSULA,492,29.0,0.07,-38.376391399999996,145.14732709999998, Somers , 3927
14738, SCHOOL ROAD btwn BELGRAVE-GEMBROOK ROAD & SELBY-AURA ROAD,YARRA RANGES,3900,232.0,0.07,-37.9187829,145.3969925, Menzies Creek , 3159
14353, SELBY-AURA ROAD btwn BELGRAVE-GEMBROOK ROAD & OLD MENZIES CREEK ROAD,YARRA RANGES,3900,232.0,0.07,-37.92073320000001,145.3830731, Selby , 3159
14744, SHAWS ROAD btwn HEATHS ROAD & TARNEIT ROAD,WYNDHAM,4000,,,-37.8890462,144.6529165, Werribee , 3030
14642, MASON STREET btwn MILLS STREET & MELBOURNE ROAD,HOBSONS BAY,5500,333.0,0.07,-37.8409893,144.86909409999998, Newport , 3015
13499, MCARTHUR ROAD btwn LOWER HEIDELBERG ROAD & BURKE ROAD,BANYULE,4000,,,-37.7750672,145.0623641, Ivanhoe East , 3079
14646, MCCLELLAND AVENUE btwn AVALON ROAD & OLD MELBOURNE ROAD,GEELONG,2400,217.0,0.11,-38.02663870000001,144.43070880000002, Lara , 3212
13687, LATROBE STREET btwn DOCKLANDS HIGHWAY & ADDERLEY STREET,MELBOURNE,5300,320.0,0.07,-37.8142359,144.94766919999998, Docklands , 3008
13477, LIGHTWOOD ROAD btwn SPRINGVALE ROAD & COLONSAY ROAD,DANDENONG,4900,293.0,0.07,-37.952459499999996,145.1568676, Springvale , 3171
14073, LINLITHGOW AVENUE btwn LINLITHGOW AVENUE & ALEXANDRA AVENUE,MELBOURNE,3700,223.0,0.07,-37.8220379,144.9742997, Melbourne , 3004
13694, LONDON BRIDGE ROAD btwn LONDON BRIDGE ROAD Start & BACK BEACH ROAD,MORNINGTON PENINSULA,3900,232.0,0.07,-38.3272652,144.70226340000002, Portsea , 3944
14076, LONSDALE STREET btwn SPENCER STREET & KING STREET,MELBOURNE,16000,966.0,0.07,-37.8147813,144.9535836, Melbourne , 3000
13062, LYGON STREET btwn QUEENSBERRY STREET & VICTORIA STREET,MELBOURNE,6100,369.0,0.07,-37.8059344,144.966032, Carlton , 3053
14080, LYGON STREET btwn BLYTH STREET & VICTORIA STREET,MORELAND,11000,676.0,0.07,-37.7673473,144.97245, Brunswick East , 3057
12964, BOES ROAD btwn GRAYDENS ROAD & HENDERSONS ROAD,MORNINGTON PENINSULA,1300,76.0,0.07,-38.2922898,145.1669737, Hastings , 3915
12315, BENDIGO-MURCHISON ROAD btwn UNNAMED & REID ROAD,CAMPASPE,519,82.0,0.2,-36.592611600000005,144.9465738, Moora , 3612
13281, BELMORE STREET btwn MELBOURNE STREET & MURRAY VALLEY HIGHWAY,MOIRA,5200,193.0,0.04,-36.013103799999996,146.0044605, Yarrawonga , 3730
13203, BALLARAT ROAD btwn THOMPSON ROAD & CHURCH STREET,GEELONG,8600,515.0,0.07,-38.1289774,144.34114519999997, Hamlyn Heights , 3215
13206, MIDLAND HIGHWAY btwn BRUNEL STREET & TOLSON STREET,GOLDEN PLAINS,3000,365.0,0.15,-37.9629343,144.1384985, Lethbridge , 3332
14280, MOXHAMS ROAD btwn DAVID HILL ROAD & EMERALD-MONBULK ROAD,YARRA RANGES,3900,232.0,0.07,-37.8798844,145.40979280000002, Monbulk , 3793
14666, MYERS ROAD btwn STUMPY GULLY ROAD & COOLART ROAD,MORNINGTON PENINSULA,3900,232.0,0.07,-38.3388273,145.13639650000002, Balnarring , 3926
14505, HUME FREEWAY btwn HUME FREEWAY Offramp & HUME FREEWAY Onramp,HUME,11000,861.0,0.09,-37.5965615,144.94314630000002, Craigieburn , 3064
15164, DROUIN-WARRAGUL ROAD btwn UNNAMED & PRINCES HIGHWAY EAST Offramp,BAW BAW,3900,325.0,0.11,-38.1732417,145.969778, Nilma , 3821
15936, WESTERN FWY SE BD BTWN SUNRAYSIA HWY &,BALLARAT,5200,1100.0,0.26,-37.495653999999995,143.7981161, Miners Rest , 3352
15167, CALDER FWY SE BD BTWN KYNETON MAIN RD (BURTON AVE) &,MACEDON RANGES,10000,1200.0,0.14,-37.2267385,144.43845090000002, Kyneton , 3444
14810, WESTBURY STREET btwn ALMA ROAD & INKERMAN STREET,PORT PHILLIP,1400,,,-37.864030799999995,144.99637869999998, St Kilda East , 3183
14814, WILLIAM STREET btwn FLINDERS STREET & BANANA ALLEY,MELBOURNE,11000,669.0,0.07,-37.8201042,144.9605756, Melbourne , 3000
14188, WILLSMERE ROAD btwn EARL STREET & PRINCESS STREET,BOROONDARA,1600,,,-37.7973967,145.0334693, Kew , 3101
