OBJECTID,accident_no,accident_date,accident_time,accident_type,day_of_week,road_geometry,severity,speed_zone,node_id,longitude,latitude,suburb,postcode,node_type,lga_name,region_name,total_persons,inj_or_fatal,fatality,seriousinjury,otherinjury,noninjured,males,females,bicyclist,passenger,driver,pedestrian,pillion,motorist,old_pedestrian,old_driver,young_driver,alcohol_related,no_of_vehicles,heavyvehicle,passengervehicle,motorcycle,publicvehicle
3465686,T20180006246,2018-02-04,11.35.00,Collision with a fixed object,Monday,Cross intersection,Serious injury accident,80 km/hr,44087,145.05444,-38.3552,Red Hill,3937,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,2,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,No,1,0,0,1,0
3465687,T20180006248,2018-02-04,13.35.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,60 km/hr,35319,144.96585,-37.80697,Carlton,3053,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,9,1,0,0,1,8,3,5,0,7,2,0,0,0,0,0,0,No,2,0,2,0,0
3465688,T20180006250,2018-02-04,13.58.00,Vehicle overturned (no collision),Monday,Not at intersection,Serious injury accident,80 km/hr,329017,145.08872,-37.705740000000006,Greensborough,3088,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,5,2,0,1,1,3,3,2,0,1,2,0,1,1,0,0,0,No,3,0,2,1,0
3465689,T20180006657,2018-08-04,09.45.00,Collision with a fixed object,Sunday,Not at intersection,Serious injury accident,40 km/hr,329183,144.47648,-38.19028,Leopold,3224,Non-Intersection,GEELONG,SOUTH WESTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3465690,T20180006658,2018-07-04,22.50.00,Collision with vehicle,Saturday,Cross intersection,Other injury accident,40 km/hr,329058,144.95991999999998,-37.807190000000006,Melbourne,3000,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,4,1,0,0,1,3,2,2,1,1,2,0,0,0,0,0,0,No,3,0,2,0,0
3465691,T20180006660,2018-08-04,14.15.00,Collision with vehicle,Sunday,T intersection,Other injury accident,60 km/hr,277152,144.96378,-37.82954,Melbourne City,,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,5,1,0,0,1,4,3,2,0,2,3,0,0,0,0,0,1,No,3,0,3,0,0
3465692,T20180006663,2018-08-04,15.35.00,No collision and no object struck,Sunday,Not at intersection,Other injury accident,100 km/hr,331786,144.51441,-37.30208,Carlsruhe,3442,Non-Intersection,MACEDON RANGES,NORTHERN REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3465693,T20180006664,2018-08-04,15.15.00,Vehicle overturned (no collision),Sunday,Not at intersection,Other injury accident,60 km/hr,329639,145.21986,-36.616409999999995,Murchison East,3610,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3465694,T20180006668,2018-08-04,15.52.00,Collision with vehicle,Sunday,Multiple intersection,Serious injury accident,80 km/hr,329220,145.06769,-37.68707,Bundoora,3083,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,4,2,0,1,1,2,3,1,0,1,3,0,0,0,0,0,2,No,3,0,3,0,0
3465695,T20180006670,2018-08-04,13.30.00,Struck Pedestrian,Sunday,Cross intersection,Other injury accident,60 km/hr,331788,145.03422,-37.82868,Boroondara City,,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,No,1,0,1,0,0
3465696,T20180006671,2018-08-04,18.45.00,Collision with vehicle,Sunday,T intersection,Other injury accident,60 km/hr,46193,145.47519,-38.07168,Cardinia Shire,,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465697,T20180006672,2018-08-04,17.15.00,Collision with vehicle,Sunday,Not at intersection,Other injury accident,60 km/hr,329657,144.8837,-37.78529,Maidstone,3012,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465698,T20180006673,2018-08-04,19.06.00,Collision with a fixed object,Sunday,Not at intersection,Other injury accident,50 km/hr,329158,145.00637,-38.30538,Safety Beach,3936,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3465699,T20180006674,2018-08-04,20.50.00,Collision with a fixed object,Sunday,Not at intersection,Other injury accident,60 km/hr,329165,144.78982,-37.76287,Cairnlea,3023,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,3,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,0,No,1,0,1,0,0
3465700,T20180006676,2018-08-04,21.20.00,No collision and no object struck,Sunday,T intersection,Serious injury accident,60 km/hr,330215,144.74878,-37.72379,Caroline Springs,3023,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2,2,0,1,1,0,2,0,0,1,1,0,0,0,0,0,1,No,1,0,1,0,0
3465701,T20180006677,2018-08-04,18.16.00,Vehicle overturned (no collision),Sunday,Not at intersection,Serious injury accident,100 km/hr,329589,145.10952,-37.55542,Yan Yean,3755,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,3,2,0,2,0,1,2,1,0,1,2,0,0,0,0,0,1,No,2,0,2,0,0
3465702,T20180007085,2018-04-14,13.15.00,Collision with vehicle,Saturday,Not at intersection,Serious injury accident,80 km/hr,329541,144.35504,-38.09812,Norlane,3214,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,Yes,2,0,2,0,0
3465703,T20180007089,2018-04-14,11.25.00,Collision with vehicle,Saturday,T intersection,Serious injury accident,80 km/hr,329332,145.19652,-37.81595,Mitcham,3132,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,3,2,0,1,1,1,1,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465704,T20180007090,2018-04-14,11.30.00,Collision with vehicle,Friday,T intersection,Other injury accident,60 km/hr,55707,144.97746,-37.879870000000004,Elwood,3184,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,4,3,0,0,3,1,1,1,0,2,2,0,0,0,0,0,0,No,2,0,1,0,0
3465705,T20180007091,2018-04-14,18.00.00,Collision with vehicle,Saturday,Not at intersection,Other injury accident,40 km/hr,329287,144.99802,-37.8252,Richmond,3121,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,2,0,1,1,0
3465706,T20180007098,2018-04-15,11.48.00,Vehicle overturned (no collision),Sunday,Not at intersection,Other injury accident,100 km/hr,329387,145.23353,-38.10668,Skye,3977,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3465707,T20180007103,2018-04-14,20.30.00,Collision with vehicle,Saturday,Cross intersection,Other injury accident,Not known,24024,144.94868,-37.82066,Docklands,3008,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3465708,T20180007105,2018-04-14,19.20.00,Collision with vehicle,Saturday,T intersection,Other injury accident,60 km/hr,41935,145.28444,-37.88306,Ferntree Gully,3156,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465709,T20180007106,2018-04-15,14.20.00,Collision with a fixed object,,Not at intersection,Other injury accident,80 km/hr,330293,143.69509,-38.55834,Colac Otway Shire,,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,1,No,1,0,1,0,0
3465710,T20180007107,2018-11-04,19.00.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,70 km/hr,330159,145.04227,-37.90423,Ormond,3204,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465711,T20180007108,2018-04-15,15.25.00,Collision with vehicle,,T intersection,Other injury accident,50 km/hr,49885,144.3553,-38.14077,Geelong,3220,Intersection,GEELONG,SOUTH WESTERN REGION,7,1,0,0,1,6,3,4,0,5,2,0,0,0,0,0,0,No,2,0,2,0,0
3465712,T20180007111,2018-04-15,15.58.00,Collision with vehicle,Sunday,Not at intersection,Other injury accident,100 km/hr,329456,145.15563999999998,-37.80093,Blackburn North,3130,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3465713,T20180007112,2018-04-15,13.40.00,Collision with vehicle,Sunday,T intersection,Other injury accident,60 km/hr,67074,145.12085,-37.84544,Burwood,3125,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465714,T20180007114,2018-04-15,16.10.00,Collision with a fixed object,Sunday,Not at intersection,Other injury accident,50 km/hr,329315,145.06422,-37.67123,Mill Park,3082,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3465715,T20180005812,2018-03-22,11.50.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,52831,143.84824,-37.556490000000004,Lake Wendouree,3350,Intersection,BALLARAT,WESTERN REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,No,2,0,1,0,0
3465716,T20180005815,2018-02-16,08.10.00,Collision with vehicle,Thursday,T intersection,Other injury accident,60 km/hr,264671,144.97795,-37.84341,Melbourne,3000,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3465717,T20180005820,2018-03-27,07.30.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,328783,145.29363,-38.001020000000004,Narre Warren,3805,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3465718,T20180005821,2018-03-19,13.30.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,60 km/hr,38233,145.07033,-37.7527,Heidelberg,3084,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3465719,T20180005825,2018-03-20,07.20.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,100 km/hr,328789,145.12422,-37.89201,Mount Waverley,3149,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,4,1,0,0,1,3,2,2,0,0,4,0,0,0,0,0,1,No,4,0,4,0,0
3465720,T20180005826,2018-03-27,13.30.00,Collision with a fixed object,Tuesday,T intersection,Other injury accident,60 km/hr,331238,145.27833,-37.8474,City of Knox,,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,No,1,0,1,0,0
3465721,T20180005827,2018-03-27,11.58.00,Collision with vehicle,Tuesday,Cross intersection,Other injury accident,60 km/hr,331332,144.90992,-37.7444,Essendon,3040,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3465722,T20180005829,2018-02-27,17.30.00,Vehicle overturned (no collision),Tuesday,T intersection,Serious injury accident,Not known,329833,145.32498,-37.46948,Kinglake Central,3757,Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3465723,T20180005831,2018-03-27,15.30.00,Collision with vehicle,Tuesday,Cross intersection,Other injury accident,80 km/hr,328768,145.06859,-37.93748,Bentleigh East,3165,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,5,2,0,0,2,3,2,3,0,3,2,0,0,0,0,0,0,No,2,0,2,0,0
3465724,T20180005832,2018-03-27,14.30.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,60 km/hr,328769,145.1283,-37.96342,Dingley Village,3172,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,3,3,0,0,3,0,2,1,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465725,T20180005837,2018-03-27,14.25.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,60 km/hr,328801,145.1998,-38.08878,Skye,3977,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3465726,T20180005838,2018-03-27,16.30.00,Collision with vehicle,Monday,T intersection,Other injury accident,60 km/hr,42704,145.03158,-37.99307,Beaumaris,3193,Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3465727,T20180005844,2018-03-27,14.17.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,Not known,328756,144.96827,-37.79295,Carlton,3053,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465728,T20180006251,2018-02-04,13.56.00,Struck Pedestrian,Monday,Not at intersection,Serious injury accident,100 km/hr,329442,144.25287,-38.23915,Victoria,,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3465729,T20180006252,2018-02-04,11.00.00,Collision with a fixed object,Monday,Not at intersection,Serious injury accident,80 km/hr,331932,144.1313,-37.86161,Golden Plains Shire,,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3465730,T20180006254,2018-02-04,15.12.00,Collision with vehicle,Monday,Cross intersection,Serious injury accident,80 km/hr,328857,145.10407,-37.95645,Clarinda,3169,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,5,2,0,1,1,3,2,2,0,3,2,0,0,0,0,1,0,No,2,0,2,0,0
3465731,T20180006255,2018-02-04,15.15.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,60 km/hr,40378,145.04463,-37.86445,Malvern East,3145,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465732,T20180006256,2018-02-04,14.30.00,Collision with vehicle,Monday,T intersection,Other injury accident,80 km/hr,250490,145.33203999999998,-37.64847,Christmas Hills,3775,Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,4,1,0,0,1,3,2,2,0,1,3,0,0,0,0,0,1,No,3,0,3,0,0
3465733,T20180006259,2018-02-04,16.30.00,Collision with vehicle,Sunday,Multiple intersection,Other injury accident,80 km/hr,277245,144.50259,-37.68633,Moorabool Shire,,Intersection,MOORABOOL,WESTERN REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465734,T20180006261,2018-03-30,13.30.00,Collision with vehicle,Friday,Cross intersection,Serious injury accident,80 km/hr,44089,145.09715,-38.33886,Balnarring,3926,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,2,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3465735,T20180006263,2018-02-04,15.30.00,Collision with a fixed object,Monday,Not at intersection,Serious injury accident,60 km/hr,330129,145.5751,-38.27442,Lang Lang,3984,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,No,1,0,1,0,0
3465736,T20180006265,2018-02-04,12.00.00,Collision with vehicle,Sunday,Not at intersection,Other injury accident,100 km/hr,328829,143.61931,-36.937290000000004,Central Goldfields Shire,,Non-Intersection,CENTRAL GOLDFIELDS,WESTERN REGION,3,1,0,0,1,2,3,0,1,1,1,0,0,0,0,1,0,No,2,0,1,0,0
3465737,T20180006267,2018-02-04,15.10.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,100 km/hr,328905,144.95102,-37.27969,Mitchell Shire,,Non-Intersection,MITCHELL,NORTHERN REGION,4,1,0,0,1,3,2,2,0,1,3,0,0,0,0,1,1,No,3,0,3,0,0
3465738,T20180006269,2018-02-04,18.00.00,Collision with vehicle,Sunday,Not at intersection,Other injury accident,50 km/hr,330052,145.1064,-37.93444,Clarinda,3169,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,3,0,3,0,0
3465739,T20180006270,2018-02-04,17.30.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,60 km/hr,328858,144.88285,-37.775240000000004,Maribyrnong,3032,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465740,T20180006271,2018-02-04,18.15.00,Collision with vehicle,Monday,Cross intersection,Serious injury accident,50 km/hr,36879,144.96002,-37.828759999999996,Southbank,3006,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,3,2,0,2,0,1,0,3,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465741,T20180006679,2018-08-04,20.35.00,Collision with vehicle,Sunday,T intersection,Other injury accident,60 km/hr,45507,144.94196000000002,-37.752829999999996,Pascoe Vale South,3044,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465742,T20180006681,2018-08-04,23.50.00,Collision with a fixed object,Sunday,Cross intersection,Serious injury accident,100 km/hr,1013,145.23945,-38.077659999999995,Skye,3977,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,Yes,1,0,1,0,0
3465743,T20180006683,2018-09-04,01.00.00,Collision with a fixed object,Monday,Not at intersection,Other injury accident,80 km/hr,330384,145.07423,-37.88592,Malvern East,3145,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,3,3,0,0,3,0,3,0,0,2,1,0,0,0,0,0,1,No,1,0,1,0,0
3465744,T20180006684,2018-08-04,23.00.00,Struck Pedestrian,Sunday,Not at intersection,Other injury accident,60 km/hr,329322,144.97597,-37.7537,Moreland City,,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,No,1,0,0,0,0
3465745,T20180006685,2018-08-04,23.50.00,Collision with a fixed object,Sunday,T intersection,Serious injury accident,100 km/hr,71766,145.75497,-38.12662,Longwarry,3816,Intersection,BAW BAW,EASTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3465746,T20180006687,2018-08-04,13.20.00,Vehicle overturned (no collision),Sunday,T intersection,Serious injury accident,100 km/hr,329327,145.76532,-38.50718,Outtrim,3951,Intersection,SOUTH GIPPSLAND,EASTERN REGION,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3465747,T20180006688,2018-09-04,07.30.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,100 km/hr,329125,144.77055,-37.86785,Laverton,3028,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,4,1,0,0,1,3,4,0,0,0,3,0,0,1,0,0,0,No,4,0,3,1,0
3465748,T20180006690,2018-06-04,06.00.00,Collision with vehicle,Thursday,Not at intersection,Other injury accident,100 km/hr,329123,145.09724,-37.88513,Chadstone,3148,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,1,0,0
3465749,T20180006691,2018-09-04,07.20.00,Collision with a fixed object,Sunday,T intersection,Serious injury accident,50 km/hr,338306,145.30688,-38.06491,Narre Warren South,3805,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3465750,T20180006692,2018-09-04,10.00.00,No collision and no object struck,Sunday,Cross intersection,Other injury accident,50 km/hr,329211,145.35164,-38.02811,Berwick,3806,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,No,1,0,0,1,0
3465751,T20180006696,2018-06-04,17.30.00,Collision with vehicle,Thursday,Cross intersection,Serious injury accident,60 km/hr,381,144.98726000000002,-37.834759999999996,South Yarra,3141,Intersection,STONNINGTON,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3465752,T20180006697,2018-09-04,07.00.00,Struck Pedestrian,Monday,Not at intersection,Other injury accident,Not known,329122,145.05093,-37.824490000000004,Hawthorn East,3123,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,2,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3465753,T20180006698,2018-03-19,06.55.00,Collision with vehicle,Monday,Not at intersection,Other injury accident,Not known,330866,144.88293000000002,-37.71015,Tullamarine,3043,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,1,1,0,0
3465754,T20180007116,2018-04-15,16.00.00,Collision with vehicle,Sunday,Cross intersection,Serious injury accident,100 km/hr,329415,143.88441,-37.36492,Creswick North,3363,Intersection,HEPBURN,WESTERN REGION,3,1,0,1,0,2,1,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465755,T20180007121,2018-04-15,17.40.00,Vehicle overturned (no collision),Sunday,Not at intersection,Serious injury accident,40 km/hr,329299,144.9644,-37.75388,Coburg,3058,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,No,1,0,0,1,0
3465756,T20180007122,2018-04-15,16.30.00,Collision with vehicle,Sunday,Cross intersection,Other injury accident,80 km/hr,329486,144.35096000000001,-38.132259999999995,Drumcondra,3215,Non-Intersection,GEELONG,SOUTH WESTERN REGION,3,1,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465757,T20180007124,2018-04-15,14.20.00,Collision with vehicle,Sunday,Not at intersection,Other injury accident,60 km/hr,329406,145.22731000000002,-37.81785,Ringwood,3134,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,6,1,0,0,1,5,3,2,0,4,2,0,0,0,0,0,2,No,2,0,2,0,0
3465758,T20180007126,2018-04-15,18.45.00,Collision with vehicle,Sunday,Cross intersection,Other injury accident,60 km/hr,329386,144.90521,-37.59324,City of Hume,,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3465759,T20180007131,2018-04-14,17.50.00,No collision and no object struck,Saturday,Not at intersection,Other injury accident,60 km/hr,329454,144.95797,-37.79501,Parkville,3052,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,1,No,2,0,1,1,0
3465760,T20180007132,2018-04-15,18.20.00,Collision with a fixed object,Sunday,Cross intersection,Other injury accident,60 km/hr,29785,145.02371000000002,-37.65188,Whittlesea City,,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3465761,T20180007134,2018-04-15,20.25.00,Collision with vehicle,Sunday,T intersection,Serious injury accident,100 km/hr,48511,145.46844,-38.211929999999995,Koo Wee Rup,3981,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,4,1,0,1,0,3,1,3,0,2,2,0,0,0,0,0,1,No,2,0,2,0,0
3465762,T20180007135,2018-04-15,20.30.00,Collision with vehicle,Sunday,Cross intersection,Other injury accident,40 km/hr,36985,144.97214,-37.8094,Spring Street,Australia,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,0,3,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3465763,T20180007138,2018-04-15,13.15.00,Collision with vehicle,Sunday,Not at intersection,Serious injury accident,60 km/hr,329968,144.92251000000002,-37.675129999999996,Broadmeadows,3047,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,7,1,0,1,0,6,0,2,0,4,3,0,0,0,0,0,0,No,3,0,3,0,0
3465764,T20180007142,2018-04-15,22.06.00,Collision with a fixed object,,Not at intersection,Other injury accident,100 km/hr,329292,145.07137,-38.27621,Tuerong,3915,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Yes,1,0,1,0,0
3465765,T20180007146,2018-02-20,06.00.00,Struck animal,Monday,T intersection,Other injury accident,100 km/hr,341568,144.3154,-36.91013,Sedgwick,3551,Intersection,BENDIGO,NORTHERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3465766,T20180007147,2018-07-04,19.30.00,No collision and no object struck,Saturday,Not at intersection,Other injury accident,60 km/hr,329312,144.97858,-37.84385,Melbourne,3004,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,No,2,0,0,0,0
3465767,T20180005845,2018-03-27,16.42.00,Struck Pedestrian,Tuesday,Not at intersection,Other injury accident,50 km/hr,328924,144.92896000000002,-37.63042,City of Hume,,Off Road,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,1,1,0,0,1,0,0,No,1,0,1,0,0
